Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[GET] /actuator/health,10121,0,6,7.234041171878634,3.1645999988541007,74.47379996301606,49.0,21.817342767752898,0.0,6,7,8,9,11,14,17,21,41,72,74
GET,[GET] /api/soporte/election/status,10172,0,6,6.559020360087869,2.7269000420346856,62.42569995811209,78.0,21.92728096369751,0.0,6,7,8,8,10,13,16,20,45,59,62
GET,[GET] /api/soporte/tickets,20798,0,9,10.349085003461276,5.226000037509948,309.93089999537915,84399.0,44.83322743639213,0.0,9,10,11,12,15,18,23,29,55,66,310
GET,[GET] /health,30993,0,5,6.317772871353228,2.506699995137751,81.1651999829337,83.99709611847837,66.81008837080975,0.0,5,6,7,8,10,12,16,19,38,62,81
,Aggregated,72084,0,7,7.6435976126080085,2.506699995137751,309.93089999537915,24405.181024915375,155.3879395386523,0.0,7,8,9,10,12,15,19,23,44,66,310
