Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[GET] /actuator/health,152,0,240,267.91135526315367,218.5197999999673,528.9020000000164,440.0,0.25398850320718536,0.0,240,250,260,260,370,460,510,530,530,530,530
GET,[GET] /api/secretario/estudiantes,132,132,5,5.029903030297398,3.4580999999889173,11.559300000044459,0.0,0.22056896331150308,0.22056896331150308,5,5,6,6,7,8,8,9,12,12,12
GET,[GET] /api/secretario/matriculas,100,100,5,5.157174000009945,3.5728000000290194,11.774100000138787,0.0,0.1670976994784114,0.1670976994784114,5,5,6,6,7,9,11,12,12,12,12
GET,[GET] /api/soporte/election/status,55,55,5,5.40289454546093,3.5321999998814135,22.120200000017576,0.0,0.09190373471312628,0.09190373471312628,5,5,6,6,6,8,20,22,22,22,22
GET,[GET] /api/soporte/tickets,99,99,5,5.294122222232655,3.5579000000325323,27.494100000012622,0.0,0.1654267224836273,0.1654267224836273,5,5,6,6,7,8,10,27,27,27,27
GET,[GET] /health,179,179,4,4.4294134078079255,3.1570999999530613,16.89999999985048,0.0,0.29910488206635644,0.29910488206635644,4,4,5,5,6,6,7,9,17,17,17
,Aggregated,717,565,5,60.69223556485166,3.1570999999530613,528.9020000000164,93.27754532775454,1.19809050526021,0.9441020020530245,5,6,8,230,240,260,380,460,530,530,530
