id_corrida,mecanismo,repeticion,tipo_manipulacion,eventos_totales,manipulaciones_inyectadas,manipulaciones_detectadas,tasa_deteccion_pct,tiempo_verificacion_ms,latencia_registro_ms,estado
352,M2,11,T2,61,1,1,100.0,3.037,0.024,DETECTADO
353,M2,11,T3,58,1,1,100.0,3.618,0.024,DETECTADO
354,M2,11,T4,52,1,1,100.0,3.051,0.023,DETECTADO
355,M2,11,T5,52,1,1,100.0,3.252,0.023,DETECTADO
356,M2,12,T1,54,1,1,100.0,2.927,0.023,DETECTADO
357,M2,12,T2,64,1,1,100.0,3.259,0.023,DETECTADO
358,M2,12,T3,52,1,1,100.0,3.271,0.023,DETECTADO
359,M2,12,T4,51,1,1,100.0,2.886,0.023,DETECTADO
360,M2,12,T5,54,1,1,100.0,3.212,0.024,DETECTADO
361,M2,13,T1,56,1,1,100.0,3.082,0.023,DETECTADO
362,M2,13,T2,59,1,1,100.0,3.016,0.024,DETECTADO
363,M2,13,T3,59,1,1,100.0,3.71,0.027,DETECTADO
364,M2,13,T4,45,1,1,100.0,2.344,0.023,DETECTADO
365,M2,13,T5,64,1,1,100.0,4.452,0.023,DETECTADO
366,M2,14,T1,65,1,1,100.0,4.025,0.023,DETECTADO
367,M2,14,T2,58,1,1,100.0,2.781,0.023,DETECTADO
368,M2,14,T3,61,1,1,100.0,4.176,0.023,DETECTADO
369,M2,14,T4,50,1,1,100.0,3.046,0.024,DETECTADO
370,M2,14,T5,59,1,1,100.0,3.75,0.027,DETECTADO
371,M2,15,T1,59,1,1,100.0,3.652,0.023,DETECTADO
372,M2,15,T2,55,1,1,100.0,2.542,0.024,DETECTADO
373,M2,15,T3,58,1,1,100.0,3.604,0.023,DETECTADO
374,M2,15,T4,57,1,1,100.0,3.467,0.023,DETECTADO
375,M2,15,T5,59,1,1,100.0,4.03,0.023,DETECTADO
376,M2,16,T1,48,1,1,100.0,3.487,0.024,DETECTADO
377,M2,16,T2,50,1,1,100.0,2.194,0.024,DETECTADO
378,M2,16,T3,60,1,1,100.0,5.83,0.037,DETECTADO
379,M2,16,T4,65,1,1,100.0,5.388,0.024,DETECTADO
380,M2,16,T5,65,1,1,100.0,6.173,0.024,DETECTADO
381,M2,17,T1,61,1,1,100.0,6.183,0.036,DETECTADO
382,M2,17,T2,62,1,1,100.0,5.045,0.055,DETECTADO
383,M2,17,T3,59,1,1,100.0,6.55,0.036,DETECTADO
384,M2,17,T4,55,1,1,100.0,4.101,0.024,DETECTADO
385,M2,17,T5,55,1,1,100.0,3.326,0.024,DETECTADO
386,M2,18,T1,65,1,1,100.0,4.192,0.024,DETECTADO
387,M2,18,T2,57,1,1,100.0,4.256,0.024,DETECTADO
388,M2,18,T3,51,1,1,100.0,2.902,0.04,DETECTADO
389,M2,18,T4,53,1,1,100.0,3.336,0.023,DETECTADO
390,M2,18,T5,47,1,1,100.0,2.726,0.024,DETECTADO
391,M2,19,T1,65,1,1,100.0,3.943,0.023,DETECTADO
392,M2,19,T2,59,1,1,100.0,3.78,0.024,DETECTADO
393,M2,19,T3,51,1,1,100.0,3.461,0.027,DETECTADO
394,M2,19,T4,62,1,1,100.0,9.06,0.051,DETECTADO
395,M2,19,T5,64,1,1,100.0,6.008,0.049,DETECTADO
396,M2,20,T1,53,1,1,100.0,5.805,0.036,DETECTADO
397,M2,20,T2,55,1,1,100.0,2.774,0.045,DETECTADO
398,M2,20,T3,55,1,1,100.0,3.933,0.028,DETECTADO
399,M2,20,T4,53,1,1,100.0,3.131,0.026,DETECTADO
400,M2,20,T5,57,1,1,100.0,3.538,0.026,DETECTADO
401,M2,21,T1,55,1,1,100.0,3.316,0.024,DETECTADO
402,M2,21,T2,57,1,1,100.0,2.719,0.023,DETECTADO
403,M2,21,T3,50,1,1,100.0,2.931,0.023,DETECTADO
404,M2,21,T4,47,1,1,100.0,2.526,0.024,DETECTADO
405,M2,21,T5,45,1,1,100.0,2.398,0.023,DETECTADO
406,M2,22,T1,55,1,1,100.0,3.017,0.023,DETECTADO
407,M2,22,T2,64,1,1,100.0,3.41,0.023,DETECTADO
408,M2,22,T3,63,1,1,100.0,4.154,0.024,DETECTADO
409,M2,22,T4,52,1,1,100.0,2.983,0.023,DETECTADO
410,M2,22,T5,45,1,1,100.0,2.798,0.023,DETECTADO
411,M2,23,T1,50,1,1,100.0,2.612,0.024,DETECTADO
412,M2,23,T2,55,1,1,100.0,2.519,0.023,DETECTADO
413,M2,23,T3,46,1,1,100.0,2.464,0.024,DETECTADO
414,M2,23,T4,49,1,1,100.0,2.932,0.023,DETECTADO
415,M2,23,T5,65,1,1,100.0,4.433,0.031,DETECTADO
416,M2,24,T1,65,1,1,100.0,3.954,0.023,DETECTADO
417,M2,24,T2,52,1,1,100.0,3.393,0.023,DETECTADO
418,M2,24,T3,59,1,1,100.0,3.72,0.024,DETECTADO
419,M2,24,T4,60,1,1,100.0,3.804,0.023,DETECTADO
420,M2,24,T5,61,1,1,100.0,4.121,0.023,DETECTADO
421,M2,25,T1,61,1,1,100.0,3.55,0.023,DETECTADO
422,M2,25,T2,59,1,1,100.0,2.834,0.023,DETECTADO
423,M2,25,T3,57,1,1,100.0,3.931,0.023,DETECTADO
424,M2,25,T4,45,1,1,100.0,2.393,0.029,DETECTADO
425,M2,25,T5,52,1,1,100.0,3.058,0.023,DETECTADO
426,M2,26,T1,47,1,1,100.0,2.368,0.023,DETECTADO
427,M2,26,T2,59,1,1,100.0,2.835,0.023,DETECTADO
428,M2,26,T3,53,1,1,100.0,3.121,0.027,DETECTADO
429,M2,26,T4,51,1,1,100.0,2.897,0.023,DETECTADO
430,M2,26,T5,64,1,1,100.0,4.283,0.023,DETECTADO
431,M2,27,T1,53,1,1,100.0,3.117,0.023,DETECTADO
432,M2,27,T2,47,1,1,100.0,1.973,0.023,DETECTADO
433,M2,27,T3,61,1,1,100.0,4.269,0.023,DETECTADO
434,M2,27,T4,63,1,1,100.0,6.456,0.025,DETECTADO
435,M2,27,T5,49,1,1,100.0,3.439,0.048,DETECTADO
436,M2,28,T1,59,1,1,100.0,3.337,0.023,DETECTADO
437,M2,28,T2,54,1,1,100.0,3.559,0.027,DETECTADO
438,M2,28,T3,52,1,1,100.0,3.096,0.024,DETECTADO
439,M2,28,T4,45,1,1,100.0,2.419,0.024,DETECTADO
440,M2,28,T5,56,1,1,100.0,3.596,0.023,DETECTADO
441,M2,29,T1,53,1,1,100.0,2.942,0.023,DETECTADO
442,M2,29,T2,59,1,1,100.0,2.965,0.023,DETECTADO
443,M2,29,T3,58,1,1,100.0,3.569,0.023,DETECTADO
444,M2,29,T4,49,1,1,100.0,2.741,0.025,DETECTADO
445,M2,29,T5,64,1,1,100.0,4.267,0.023,DETECTADO
446,M2,30,T1,52,1,1,100.0,2.764,0.022,DETECTADO
447,M2,30,T2,45,1,1,100.0,1.999,0.023,DETECTADO
448,M2,30,T3,46,1,1,100.0,2.479,0.024,DETECTADO
449,M2,30,T4,59,1,1,100.0,3.672,0.023,DETECTADO
450,M2,30,T5,63,1,1,100.0,4.155,0.023,DETECTADO
451,M3,1,T1,62,1,1,100.0,3.804,0.029,DETECTADO
452,M3,1,T2,65,1,1,100.0,3.372,0.025,DETECTADO
453,M3,1,T3,58,1,1,100.0,3.621,0.025,DETECTADO
454,M3,1,T4,63,1,1,100.0,4.223,0.028,DETECTADO
455,M3,1,T5,58,1,1,100.0,3.654,0.025,DETECTADO
456,M3,2,T1,48,1,1,100.0,2.52,0.025,DETECTADO
457,M3,2,T2,52,1,1,100.0,2.932,0.025,DETECTADO
458,M3,2,T3,65,1,1,100.0,4.44,0.026,DETECTADO
459,M3,2,T4,54,1,1,100.0,3.265,0.027,DETECTADO
460,M3,2,T5,54,1,1,100.0,3.54,0.04,DETECTADO
461,M3,3,T1,53,1,1,100.0,2.866,0.027,DETECTADO
462,M3,3,T2,60,1,1,100.0,3.095,0.025,DETECTADO
463,M3,3,T3,49,1,1,100.0,3.357,0.025,DETECTADO
464,M3,3,T4,51,1,1,100.0,3.335,0.027,DETECTADO
465,M3,3,T5,55,1,1,100.0,3.811,0.032,DETECTADO
466,M3,4,T1,48,1,1,100.0,3.213,0.026,DETECTADO
467,M3,4,T2,61,1,1,100.0,3.103,0.027,DETECTADO
468,M3,4,T3,51,1,1,100.0,2.915,0.026,DETECTADO
469,M3,4,T4,52,1,1,100.0,3.06,0.025,DETECTADO
470,M3,4,T5,60,1,1,100.0,4.441,0.034,DETECTADO
471,M3,5,T1,51,1,1,100.0,2.759,0.026,DETECTADO
472,M3,5,T2,49,1,1,100.0,2.18,0.028,DETECTADO
473,M3,5,T3,56,1,1,100.0,3.826,0.027,DETECTADO
474,M3,5,T4,54,1,1,100.0,3.643,0.029,DETECTADO
475,M3,5,T5,59,1,1,100.0,4.056,0.026,DETECTADO
476,M3,6,T1,61,1,1,100.0,3.655,0.039,DETECTADO
477,M3,6,T2,57,1,1,100.0,2.716,0.025,DETECTADO
478,M3,6,T3,62,1,1,100.0,4.816,0.026,DETECTADO
479,M3,6,T4,50,1,1,100.0,2.823,0.03,DETECTADO
480,M3,6,T5,45,1,1,100.0,4.342,0.033,DETECTADO
481,M3,7,T1,56,1,1,100.0,3.619,0.029,DETECTADO
482,M3,7,T2,46,1,1,100.0,1.947,0.028,DETECTADO
483,M3,7,T3,58,1,1,100.0,3.597,0.025,DETECTADO
484,M3,7,T4,51,1,1,100.0,2.929,0.025,DETECTADO
485,M3,7,T5,61,1,1,100.0,4.693,0.025,DETECTADO
486,M3,8,T1,61,1,1,100.0,3.666,0.025,DETECTADO
487,M3,8,T2,46,1,1,100.0,1.938,0.025,DETECTADO
488,M3,8,T3,63,1,1,100.0,4.939,0.028,DETECTADO
489,M3,8,T4,45,1,1,100.0,2.362,0.029,DETECTADO
490,M3,8,T5,50,1,1,100.0,2.866,0.025,DETECTADO
491,M3,9,T1,55,1,1,100.0,3.909,0.027,DETECTADO
492,M3,9,T2,52,1,1,100.0,2.353,0.026,DETECTADO
493,M3,9,T3,56,1,1,100.0,3.543,0.025,DETECTADO
494,M3,9,T4,56,1,1,100.0,3.387,0.026,DETECTADO
495,M3,9,T5,65,1,1,100.0,5.393,0.039,DETECTADO
496,M3,10,T1,61,1,1,100.0,3.655,0.026,DETECTADO
497,M3,10,T2,53,1,1,100.0,2.764,0.025,DETECTADO
498,M3,10,T3,47,1,1,100.0,2.548,0.027,DETECTADO
499,M3,10,T4,55,1,1,100.0,3.363,0.025,DETECTADO
500,M3,10,T5,56,1,1,100.0,3.446,0.027,DETECTADO
501,M3,11,T1,63,1,1,100.0,3.87,0.044,DETECTADO
502,M3,11,T2,56,1,1,100.0,2.685,0.025,DETECTADO
503,M3,11,T3,49,1,1,100.0,2.788,0.025,DETECTADO
504,M3,11,T4,55,1,1,100.0,4.595,0.026,DETECTADO
505,M3,11,T5,47,1,1,100.0,3.491,0.025,DETECTADO
506,M3,12,T1,54,1,1,100.0,2.995,0.025,DETECTADO
507,M3,12,T2,46,1,1,100.0,2.156,0.025,DETECTADO
508,M3,12,T3,49,1,1,100.0,2.786,0.026,DETECTADO
509,M3,12,T4,60,1,1,100.0,3.91,0.026,DETECTADO
510,M3,12,T5,61,1,1,100.0,4.494,0.026,DETECTADO
511,M3,13,T1,60,1,1,100.0,3.569,0.026,DETECTADO
512,M3,13,T2,46,1,1,100.0,1.975,0.028,DETECTADO
513,M3,13,T3,64,1,1,100.0,4.498,0.025,DETECTADO
514,M3,13,T4,55,1,1,100.0,3.381,0.026,DETECTADO
515,M3,13,T5,46,1,1,100.0,2.581,0.026,DETECTADO
516,M3,14,T1,59,1,1,100.0,3.49,0.026,DETECTADO
517,M3,14,T2,51,1,1,100.0,2.305,0.035,DETECTADO
518,M3,14,T3,50,1,1,100.0,2.861,0.025,DETECTADO
519,M3,14,T4,50,1,1,100.0,2.884,0.025,DETECTADO
520,M3,14,T5,55,1,1,100.0,3.585,0.025,DETECTADO
521,M3,15,T1,53,1,1,100.0,2.958,0.026,DETECTADO
522,M3,15,T2,53,1,1,100.0,2.384,0.026,DETECTADO
523,M3,15,T3,58,1,1,100.0,3.611,0.025,DETECTADO
524,M3,15,T4,56,1,1,100.0,3.465,0.029,DETECTADO
525,M3,15,T5,62,1,1,100.0,4.171,0.026,DETECTADO
526,M3,16,T1,48,1,1,100.0,2.521,0.026,DETECTADO
527,M3,16,T2,48,1,1,100.0,2.686,0.026,DETECTADO
528,M3,16,T3,54,1,1,100.0,3.267,0.025,DETECTADO
529,M3,16,T4,60,1,1,100.0,3.821,0.025,DETECTADO
530,M3,16,T5,49,1,1,100.0,3.265,0.026,DETECTADO
531,M3,17,T1,58,1,1,100.0,3.427,0.03,DETECTADO
532,M3,17,T2,59,1,1,100.0,2.972,0.026,DETECTADO
533,M3,17,T3,58,1,1,100.0,4.25,0.026,DETECTADO
534,M3,17,T4,60,1,1,100.0,3.93,0.026,DETECTADO
535,M3,17,T5,54,1,1,100.0,3.281,0.026,DETECTADO
536,M3,18,T1,51,1,1,100.0,3.624,0.026,DETECTADO
537,M3,18,T2,54,1,1,100.0,2.518,0.027,DETECTADO
538,M3,18,T3,63,1,1,100.0,4.241,0.025,DETECTADO
539,M3,18,T4,46,1,1,100.0,2.451,0.026,DETECTADO
540,M3,18,T5,48,1,1,100.0,2.865,0.025,DETECTADO
541,M3,19,T1,45,1,1,100.0,2.396,0.026,DETECTADO
542,M3,19,T2,60,1,1,100.0,2.961,0.025,DETECTADO
543,M3,19,T3,51,1,1,100.0,2.968,0.025,DETECTADO
544,M3,19,T4,45,1,1,100.0,2.708,0.035,DETECTADO
545,M3,19,T5,49,1,1,100.0,2.781,0.026,DETECTADO
546,M3,20,T1,57,1,1,100.0,3.347,0.027,DETECTADO
547,M3,20,T2,62,1,1,100.0,4.501,0.026,DETECTADO
548,M3,20,T3,62,1,1,100.0,4.721,0.027,DETECTADO
549,M3,20,T4,53,1,1,100.0,3.11,0.027,DETECTADO
550,M3,20,T5,60,1,1,100.0,4.754,0.032,DETECTADO
551,M3,21,T1,56,1,1,100.0,3.648,0.027,DETECTADO
552,M3,21,T2,64,1,1,100.0,3.314,0.026,DETECTADO
553,M3,21,T3,46,1,1,100.0,2.741,0.038,DETECTADO
554,M3,21,T4,65,1,1,100.0,4.892,0.033,DETECTADO
555,M3,21,T5,57,1,1,100.0,3.849,0.026,DETECTADO
556,M3,22,T1,57,1,1,100.0,3.691,0.032,DETECTADO
557,M3,22,T2,62,1,1,100.0,3.56,0.026,DETECTADO
558,M3,22,T3,55,1,1,100.0,3.615,0.026,DETECTADO
559,M3,22,T4,56,1,1,100.0,3.925,0.026,DETECTADO
560,M3,22,T5,52,1,1,100.0,3.478,0.035,DETECTADO
561,M3,23,T1,52,1,1,100.0,3.152,0.026,DETECTADO
562,M3,23,T2,57,1,1,100.0,2.978,0.029,DETECTADO
563,M3,23,T3,60,1,1,100.0,4.925,0.026,DETECTADO
564,M3,23,T4,64,1,1,100.0,5.23,0.027,DETECTADO
565,M3,23,T5,65,1,1,100.0,6.104,0.026,DETECTADO
566,M3,24,T1,52,1,1,100.0,3.372,0.033,DETECTADO
567,M3,24,T2,57,1,1,100.0,3.187,0.026,DETECTADO
568,M3,24,T3,62,1,1,100.0,5.59,0.026,DETECTADO
569,M3,24,T4,60,1,1,100.0,4.334,0.026,DETECTADO
570,M3,24,T5,51,1,1,100.0,3.0,0.035,DETECTADO
571,M3,25,T1,45,1,1,100.0,3.008,0.025,DETECTADO
572,M3,25,T2,49,1,1,100.0,2.376,0.031,DETECTADO
573,M3,25,T3,48,1,1,100.0,3.129,0.028,DETECTADO
574,M3,25,T4,62,1,1,100.0,4.211,0.027,DETECTADO
575,M3,25,T5,54,1,1,100.0,3.72,0.045,DETECTADO
576,M3,26,T1,63,1,1,100.0,4.298,0.026,DETECTADO
577,M3,26,T2,46,1,1,100.0,1.932,0.026,DETECTADO
578,M3,26,T3,53,1,1,100.0,4.292,0.026,DETECTADO
579,M3,26,T4,46,1,1,100.0,2.548,0.027,DETECTADO
580,M3,26,T5,64,1,1,100.0,4.443,0.033,DETECTADO
581,M3,27,T1,49,1,1,100.0,4.216,0.026,DETECTADO
582,M3,27,T2,49,1,1,100.0,2.245,0.028,DETECTADO
583,M3,27,T3,54,1,1,100.0,3.362,0.035,DETECTADO
584,M3,27,T4,50,1,1,100.0,3.324,0.026,DETECTADO
585,M3,27,T5,64,1,1,100.0,6.169,0.034,DETECTADO
586,M3,28,T1,59,1,1,100.0,3.471,0.028,DETECTADO
587,M3,28,T2,51,1,1,100.0,3.933,0.039,DETECTADO
588,M3,28,T3,62,1,1,100.0,5.703,0.028,DETECTADO
589,M3,28,T4,65,1,1,100.0,5.079,0.026,DETECTADO
590,M3,28,T5,61,1,1,100.0,4.635,0.035,DETECTADO
591,M3,29,T1,60,1,1,100.0,3.572,0.028,DETECTADO
592,M3,29,T2,50,1,1,100.0,2.522,0.034,DETECTADO
593,M3,29,T3,60,1,1,100.0,4.399,0.04,DETECTADO
594,M3,29,T4,60,1,1,100.0,3.997,0.026,DETECTADO
595,M3,29,T5,60,1,1,100.0,5.456,0.039,DETECTADO
596,M3,30,T1,58,1,1,100.0,3.445,0.039,DETECTADO
597,M3,30,T2,58,1,1,100.0,5.731,0.027,DETECTADO
598,M3,30,T3,50,1,1,100.0,3.69,0.04,DETECTADO
599,M3,30,T4,60,1,1,100.0,4.19,0.027,DETECTADO
600,M3,30,T5,56,1,1,100.0,3.56,0.033,DETECTADO
