Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[GET] /actuator/health,652,0,4,4.654192178216145,2.4128000004566275,24.762499997450504,49.0,6.410603040407742,0.0,4,5,5,5,6,8,9,12,25,25,25
GET,[GET] /api/soporte/election/status,690,0,4,4.081723623170072,2.1706000043195672,32.75180000491673,78.0,6.7842271439897885,0.0,4,4,4,5,5,7,10,12,33,33,33
GET,[GET] /api/soporte/tickets,1415,0,6,7.614660212062974,4.025700000056531,77.21480000327574,84567.0,13.912581751805146,0.0,6,7,8,8,10,13,24,32,65,77,77
GET,[GET] /health,2076,0,4,4.02995211956302,1.9732000000658445,35.58019999763928,83.9985549132948,20.41167471148232,0.0,4,4,4,4,5,7,10,14,30,36,36
,Aggregated,4833,0,4,5.171083674832653,1.9732000000658445,77.21480000327574,24813.253465756257,47.51908664768499,0.0,4,5,6,6,8,9,13,20,56,77,77
